Country Name,Country Code,Series Name,Series Code,2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015]
Morocco,MAR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.23,2.256,2.288,2.32,2.342,2.354,2.375,2.396,2.406
Morocco,MAR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,11.8322534179946,11.3637166992227,10.9280093253657,10.5565430212111,10.1746908680514,9.76951835349017,9.39497272205666,9.06185803116272,8.77374122431438
Morocco,MAR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,19.709,19.584,20.697,20.726,21.896,22.162,22.422,23.275,24.362
Mozambique,MOZ,Population growth (annual %),SP.POP.GROW,2.95358093047219,2.9473431712575,2.9577768101764,2.96490034295304,2.9397415898529,2.98089902972538,2.98845927899068,2.93066434696089,2.90106067133475
Mozambique,MOZ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,540,500,490,480,500,470,480,550,670
Mozambique,MOZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.763,4.84,4.905,4.959,5.016,5.07,5.128,5.188,5.245
Mozambique,MOZ,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.27221349822352,5.30497250592657,5.35323701530679,5.40543528742284,5.41226527495752,5.39030077478892,5.36562849233206,5.34180139336868,5.31840079805378
Mozambique,MOZ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,78.214,78.214,77.611,77.473,78.217,78.201,78.182,78.162,78.143
Myanmar,MMR,Population growth (annual %),SP.POP.GROW,0.698879396261223,0.690074759264932,0.696558038955431,0.711376906349628,0.702425162747352,0.72443284342539,0.772302033467657,0.792792538685626,0.800670952631538
Myanmar,MMR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1230,1290,1240,1320,1380,1310,1230,1230,1230
Myanmar,MMR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.115,2.131,2.158,2.179,2.206,2.228,2.252,2.27,2.266
Myanmar,MMR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.3649929650005,10.0551015849372,9.77876504980327,9.52180829627169,9.2496984715653,8.9820200486398,8.73391472047782,8.50589780376213,8.29536751772813
Myanmar,MMR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,41.061,41.038,41.042,44.726,46.29,48.437,47.659,49.229,50.799
Namibia,NAM,Population growth (annual %),SP.POP.GROW,2.50947899094054,2.77600581415178,2.95314556354467,2.91019887709682,2.79932223646079,2.77246337174234,2.73527353433315,2.69727890929136,2.65295870908636
Namibia,NAM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4290,4280,4140,4240,4870,4670,4430,4580,5180
Namibia,NAM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.212,3.248,3.303,3.349,3.404,3.462,3.511,3.574,3.604
Namibia,NAM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.03890608244958,5.97115681815916,5.99880074556059,6.03051760000742,6.0063827613407,5.97291405905743,5.94183083338171,5.91629367217496,5.89314176091802
Namibia,NAM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,55.408,55.382,54.919,54.303,55.338,55.389,55.436,55.497,56.351
Nauru,NRU,Population growth (annual %),SP.POP.GROW,0.625107627709329,0.782649677702407,0.565263581170869,0.482136103995375,0.953874731639391,1.34206654488781,1.54848693435255,1.77348115445981,1.95433948782621
Nauru,NRU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,23750,22540,19400,17210,15790,12690,11310,11640,12160
Nauru,NRU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.331,3.379,3.425,3.466,3.531,3.683,3.879,4.027,4.075
Nauru,NRU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.5279794959419,4.10527821484766,3.73187885747093,3.52789330273914,3.37432084643981,3.18535601037763,2.96057452733402,2.75707898658718,2.48447204968944
Nauru,NRU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..
Nepal,NPL,Population growth (annual %),SP.POP.GROW,-0.0700958873206174,0.81238557412485,1.74002411752275,1.92583106605859,1.18377302604311,0.244000280298262,0.199389989212823,0.472697719209503,0.545118124856758
Nepal,NPL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1430,1380,1250,1190,1240,1120,970,860,870
Nepal,NPL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.984,2.002,2.025,2.051,2.08,2.12,2.173,2.226,2.273
Nepal,NPL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.79670541619395,9.55445471613264,9.47007775518599,9.53783723315937,9.59850743751118,9.52542822661961,9.31166608059848,9.09264983434687,8.91895448919035
Nepal,NPL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,27.554,27.516,27.268,27.236,27.565,27.628,27.53,27.35,27.015
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,0.990139686700227,0.953278922854537,0.523490508168757,0.55554079025497,0.65507157480522,0.583933408920832,0.591203366164118,0.532178879608489,0.443220089035769
Netherlands,NLD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,62540,61900,59330,51360,52910,51220,46670,46950,49650
Netherlands,NLD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.43,1.49,1.62,1.54,1.57,1.59,1.62,1.66,1.66
Netherlands,NLD,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,31.1676857399967,30.7366593892216,30.318339068697,29.7959991452303,29.2669350875926,28.7377137071412,28.1800289156454,27.6296531011589,27.0660399064305
Netherlands,NLD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,62.937,62.443,61.804,61.7,61.594,61.092,60.858,60.803,60.761
New Caledonia,NCL,Population growth (annual %),SP.POP.GROW,0.952185123510063,0.66709196832953,0.364601116942216,0.200781353226217,0.0229217470195887,-0.00176339785610822,0.0433886162840042,0.0900120253294113,0.688885628400534
New Caledonia,NCL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,36980,35420,34890,35550,..,..,..,..
New Caledonia,NCL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.98,1.998,2.012,2.022,2.05,2.041,2.043,2.078,2.079
New Caledonia,NCL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.4588069054494,16.0030157344914,15.5771529546281,15.2048461827441,14.8217694902843,14.3718061489486,13.9540005663405,13.5432872219653,13.1287257087741
New Caledonia,NCL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,52.276,52.587,53.212,53.377,53.254,54.368,55.488,56.622,57.768
New Zealand,NZL,Population growth (annual %),SP.POP.GROW,2.46873695154606,0.11340973410607,0.413665247040229,2.20478869594563,1.59115889619722,1.79124016759035,2.08872272281936,2.24603210015584,2.0360339086492
New Zealand,NZL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,48600,48820,45560,41710,43050,41660,38840,39460,40670
New Zealand,NZL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.56,1.66,1.64,1.61,1.72,1.71,1.81,1.87,1.99
New Zealand,NZL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,25.9130746788386,25.3358991017202,24.6518873584196,23.8994183292415,23.3497385674397,22.9438718100433,22.6385427078457,22.4064082834941,22.19947581423
New Zealand,NZL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,66.932,66.374,65.596,64.693,65.314,65.221,64.928,64.048,62.855
Nicaragua,NIC,Population growth (annual %),SP.POP.GROW,1.37167812196347,1.28466010240759,1.20325375827905,1.25084741191992,1.29742127419157,1.31878207820366,1.33184988677682,1.34468900607336,1.35767667855894
Nicaragua,NIC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2360,2150,2060,1810,1930,1990,2050,1980,1910
Nicaragua,NIC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.218,2.24,2.265,2.299,2.321,2.347,2.378,2.407,2.434
Nicaragua,NIC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.22309820887712,8.04649683359885,7.97132070597544,8.01141792691136,7.98069919576774,7.84294580495304,7.70503426497601,7.57307728332494,7.43869422505744
Nicaragua,NIC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,49.976,49.536,49.071,48.018,48.48,48.799,49.172,48.766,48.364
Niger,NER,Population growth (annual %),SP.POP.GROW,3.29489175812772,3.25170642220024,3.25425239869281,3.29977391625444,3.36654855482346,3.45088050525461,3.56007044831691,3.67426137513091,3.69640590007582
Niger,NER,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,640,600,600,560,610,580,520,530,560
Niger,NER,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.061,6.135,6.2,6.369,6.537,6.706,6.874,7.043,7.215
Niger,NER,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.09487189606758,5.08897162084439,5.09634081494821,5.10848894376335,5.10657004693904,5.09274532671213,5.07832982567035,5.0644821213169,5.05279600876525
Niger,NER,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,60.408,60.339,60.168,59.93,60.505,60.819,61.134,61.447,61.76
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,2.09838916935738,2.09281687128387,2.09618685225463,2.13029714344341,2.1944019229433,2.31217263003389,2.43170936923065,2.47183239057048,2.53617348598208
Nigeria,NGA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1880,2120,2110,2060,2050,1950,2020,2370,2760
Nigeria,NGA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.482,4.552,4.636,4.7,4.861,5.021,5.182,5.343,5.503
Nigeria,NGA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.45815496679884,5.46504862743235,5.47531059277357,5.50129019490674,5.52969938893295,5.54899709603716,5.57498452450049,5.60624840955718,5.63524212141292
Nigeria,NGA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,80.768,77.06,77.076,77.097,77.029,77.027,77.02,76.994,76.931
North Macedonia,MKD,Population growth (annual %),SP.POP.GROW,-0.212923714310977,-0.294481335654044,-1.02945804668594,-1.07910572041332,-0.679308688552216,-0.507220756968942,-0.40242158713311,-0.320367473371963,-0.267729528193655
North Macedonia,MKD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,7900,7570,7050,6460,6520,6050,5390,5440,5550
North Macedonia,MKD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.5,1.6,1.6,1.31,1.34,1.42,1.43,1.5,1.49
North Macedonia,MKD,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,26.748571008104,25.9265901482544,25.3194119392161,24.6024107131997,23.5208765717986,22.3274749606869,21.2630701627327,20.3536968849948,19.5539645392884
North Macedonia,MKD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,41.898,42.206,40.932,41.861,42.856,41.277,41.241,41.114,42.307
Northern Mariana Islands,MNP,Population growth (annual %),SP.POP.GROW,-2.05003835843766,-1.93650806828242,-1.16183177026859,-1.25658949836081,-1.95055872430955,-1.78121757640998,-1.61620481831009,-1.44888981594755,-1.28073347255599
Northern Mariana Islands,MNP,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.348,2.388,2.441,2.494,2.559,2.643,2.762,2.923,3.134
Northern Mariana Islands,MNP,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,12.7173036606999,11.231554873273,9.91984884039862,8.80064635825005,8.11584789796882,7.73785336971034,7.32020547945205,6.88115893203066,6.42067440574903
Northern Mariana Islands,MNP,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..
Norway,NOR,Population growth (annual %),SP.POP.GROW,1.13818460655469,0.898395220610608,0.534772281874925,0.588757324043059,0.675061373245644,0.660090844249,0.807673181884948,0.880969815359919,0.995084736958414
Norway,NOR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,103170,94290,81770,78610,82430,80970,76230,81870,93440
Norway,NOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.4,1.41,1.55,1.48,1.53,1.56,1.62,1.71,1.72
Norway,NOR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,28.5314380668326,28.2507532929826,27.8329580040245,27.2486384723804,26.6925311275947,26.174151337689,25.6448861744119,25.1750035450575,24.7546547225283
Norway,NOR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,61.765,61.596,61.663,62.007,62,61.842,61.883,62.539,62.684
Oman,OMN,Population growth (annual %),SP.POP.GROW,6.52704988451128,4.98013669293962,-0.489266037731458,-1.50860829621662,-0.144431732263903,1.32413960038748,3.28242998732701,4.80473653238819,4.45776887230624
Oman,OMN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,20020,19270,17900,17100,17810,17260,16640,18550,20550
Oman,OMN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.525,2.449,2.588,2.638,2.696,2.81,2.923,2.949,2.965
Oman,OMN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,3.68933388041805,3.7366253969726,3.70147491178543,3.62910560982659,3.5566973448355,3.46627798738835,3.3925686117624,3.38580377196919,3.42515108623477
Oman,OMN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,30.619,30.633,29.414,28.824,30.154,30.394,30.533,30.377,29.715
Pakistan,PAK,Population growth (annual %),SP.POP.GROW,1.54880458608849,1.74799739792983,1.8867779716011,1.80375141301202,1.69187124669657,1.62371483290292,1.41409990353131,1.30216393815952,1.40250113589189
Pakistan,PAK,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1460,1510,1420,1370,1520,1560,1450,1360,1280
Pakistan,PAK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.605,3.662,3.72,3.765,3.81,3.855,3.9,3.902,3.988
Pakistan,PAK,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.14068512944463,7.0190839152709,6.94315486331907,6.92159286498641,6.87845721571853,6.80779819172731,6.75016900447542,6.69641235487885,6.65458281911498
Pakistan,PAK,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,24.195,24.15,24.365,23.462,23.242,21.572,22.358,23.162,23.983
Palau,PLW,Population growth (annual %),SP.POP.GROW,-0.180352864081089,-0.135051508906549,-0.0505973306648282,-0.0337173366498603,-0.0898573575007226,0.0112277550221814,0.0842483691607325,0.151826160128869,0.309990384912456
Palau,PLW,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,14070,14050,13830,15440,16220,15940,15180,14520,14030
Palau,PLW,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.907,1.927,1.95,1.972,1.984,1.97,2.019,2.055,2.002
Palau,PLW,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,15.3631061756012,14.6572292031175,13.9938227607508,13.3659460312451,12.7299889919799,12.0955738347043,11.4852722868974,10.8917843489116,10.4220297995163
Palau,PLW,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..
Panama,PAN,Population growth (annual %),SP.POP.GROW,1.30902688797168,1.26612423517538,1.20723809203153,1.37340966978709,1.59097727067192,1.67311565171591,1.71320068899723,1.72866876171939,1.73037489560864
Panama,PAN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,17870,16970,14920,13070,15640,14910,14230,13180,12570
Panama,PAN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.119,2.139,2.152,2.184,2.288,2.402,2.462,2.502,2.53
Panama,PAN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,13.7918951124973,13.3706696130881,13.000952185385,12.6972342012048,12.3788499498102,12.027367278027,11.697836257683,11.3900617083469,11.0924189234467
Panama,PAN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,52.694,52.137,48.895,55.932,56.346,54.501,52.247,52.16,51.485
Papua New Guinea,PNG,Population growth (annual %),SP.POP.GROW,1.81103162496893,1.88244961375761,1.98860312209741,2.12866309675902,2.25754045467385,2.32386877655607,2.3925157995011,2.46804330802257,2.54613840522555
Papua New Guinea,PNG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2800,2690,2370,2410,2420,2310,2310,2410,2520
Papua New Guinea,PNG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.099,3.165,3.215,3.274,3.322,3.382,3.432,3.495,3.558
Papua New Guinea,PNG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.32767440442954,5.18379933425608,5.07987787327472,5.00168074164937,4.9246419244037,4.84804243963001,4.77913080728686,4.71909846026772,4.66616922712943
Papua New Guinea,PNG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.645,50.645,50.29,49.581,49.768,49.536,49.178,48.918,48.705
Paraguay,PRY,Population growth (annual %),SP.POP.GROW,1.23021616038983,1.13476871860664,1.21078357917422,1.35198907049682,1.35488116957369,1.38999117307295,1.42257756735462,1.45104639106418,1.46036822105512
Paraguay,PRY,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,6200,5920,5730,5550,5950,6060,5810,5880,6100
Paraguay,PRY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.422,2.444,2.469,2.497,2.525,2.561,2.591,2.624,2.645
Paraguay,PRY,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.8215824634458,9.60928811850358,9.55008142993412,9.50315362377169,9.32701933835016,9.13632260006019,8.96159504911954,8.80208929455026,8.65394426714109
Paraguay,PRY,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,58.994,58.986,59.85,57.104,60.256,59.415,57.843,56.466,54.826
Peru,PER,Population growth (annual %),SP.POP.GROW,1.09975320783678,0.959183909355287,0.961612354333265,1.19250495254373,1.71486934751345,1.81253577188754,1.47336535107465,1.33357065112944,1.12847381931302
Peru,PER,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,7080,6920,6550,6080,6850,6500,6090,6130,6340
Peru,PER,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.98,2.004,2.029,2.056,2.086,2.118,2.152,2.189,2.229
Peru,PER,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,13.4923720812664,13.2642606025808,13.242600401371,13.2537381534749,13.1433556006357,13.0595431356509,12.9783093369509,12.8750147289141,12.7443935229305
Peru,PER,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,65.083,66.725,64.845,59.865,70.044,69.85,69.388,67.721,67.656
Philippines,PHL,Population growth (annual %),SP.POP.GROW,0.810000998681961,0.760479216015364,0.905660310915421,1.1455140860985,1.21615534645287,1.23686033319068,1.28830186666283,1.34190709540685,1.47875384302116
Philippines,PHL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4320,4010,3570,3350,3760,3610,3440,3350,3280
Philippines,PHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.916,1.929,1.95,2.075,2.215,2.378,2.525,2.679,2.829
Philippines,PHL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.95727998278236,7.68169037002482,7.49663380533484,7.31618742043884,7.03881786604626,6.75133864338813,6.48059614293842,6.23761581893604,6.01433574812271
Philippines,PHL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.369,50.38,44.203,42.676,46.565,45.532,45.045,48.19,48.67
Poland,POL,Population growth (annual %),SP.POP.GROW,-0.365658526875775,-0.433070695882457,-1.4341408496549,-1.19164026205913,-0.0244271070993493,-0.000200132782838419,0.0124800985844923,-0.04298513087435,-0.0666411009657168
Poland,POL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,19940,19110,17470,15640,15510,14310,12780,12740,13320
Poland,POL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.158,1.29,1.33,1.39,1.44,1.46,1.48,1.39,1.32
Poland,POL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,29.9360538766967,28.9675239566469,28.0825595179446,27.2085541895213,26.1990699797808,25.1409285880239,24.0987589135941,23.0781832293955,22.1184669870869
Poland,POL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,51.867,51.167,50.573,48.923,49.178,49.432,49.315,49.176,49.139
Portugal,PRT,Population growth (annual %),SP.POP.GROW,1.36912985956796,0.697256448023043,0.626850165433157,0.10511412524675,0.0237334946497115,-0.160104021146769,-0.243889410358812,-0.315459016997883,-0.414141101993213
Portugal,PRT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,26160,25880,23980,21910,23250,22040,20030,19950,20450
Portugal,PRT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.44,1.43,1.35,1.42,1.44,1.42,1.38,1.37,1.31
Portugal,PRT,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,38.2753795786848,37.416030270883,36.6418132752577,35.8351843124648,34.9418993381056,34.082955832304,33.2592921619942,32.4039593391788,31.5909819634228
Portugal,PRT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,54.891,54.171,53.347,53.12,54.524,54.314,53.925,53.393,53.687
Puerto Rico (US),PRI,Population growth (annual %),SP.POP.GROW,-0.508879698773044,-1.31345396519316,-0.576961615031384,-0.640952967813737,0.364032148393714,-3.58604464903081,-2.01987082911005,-1.5604116086776,-1.40026759210966
Puerto Rico (US),PRI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,25270,24670,22580,21200,21310,20380,19500,19290,19080
Puerto Rico (US),PRI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,0.92,0.914,0.907,0.922,0.982,1.035,1.101,1.2425,1.3365
Puerto Rico (US),PRI,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,38.0285655253317,37.3177180023835,36.277126259887,34.9922829612533,33.7489296483406,32.5453008423899,30.7385094949798,28.938208610546,27.7384880937556
Puerto Rico (US),PRI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,32.505,32.741,31.792,32.615,32.893,32.407,32.009,32.1,31.929
Qatar,QAT,Population growth (annual %),SP.POP.GROW,-0.0489708509014485,5.90701824957099,-10.9274424335586,5.72571544841687,2.21962210028933,1.3621056096195,2.73590293320866,5.49972976958708,8.58173306173289
Qatar,QAT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,79430,71070,66970,57730,65700,63410,60920,69170,80370
Qatar,QAT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.729,1.739,1.605,1.675,1.731,1.756,1.834,1.856,1.976
Qatar,QAT,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,1.88799451620225,1.66876130835654,1.56804512144536,1.49682254739773,1.39086324092541,1.34779205546161,1.31841859894322,1.27473901889581,1.23629937131282
Qatar,QAT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,63.257,63.54,60.582,59.452,59.083,58.369,57.571,56.79,55.988
Romania,ROU,Population growth (annual %),SP.POP.GROW,0.057609980983218,-0.385412679960785,-0.746036478523061,-0.550759892541776,-0.526814821936341,-0.587493307403584,-0.578007015146885,-0.573660845379617,-0.470052227864654
Romania,ROU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,16690,15450,14250,12790,12750,11570,10030,9460,9610
Romania,ROU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.71,1.71,1.81,1.8,1.77,1.76,1.78,1.69,1.62
Romania,ROU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,30.6866902590266,30.2708024320144,29.929474837171,29.3083739639873,28.467890724979,27.7348779608619,27.0317158917051,26.3420727799048,25.6349843458792
Romania,ROU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,42.008,43.167,42.766,42.801,43.059,43.059,43.313,42.282,42.683
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,-0.285217600763343,-0.352843110363082,-0.343724409889771,-0.143202031827637,0.037947213753429,0.0721356165400605,0.191382528772924,0.258751057379474,0.279352077762368
Russian Federation,RUS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,14460,12890,11710,10660,11190,10180,9160,9680,11740
Russian Federation,RUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.41,1.416,1.505,1.505,1.504,1.579,1.621,1.762,1.777
Russian Federation,RUS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,25.2042318995154,24.2704034540444,23.6428493476847,23.1413427909336,22.3832159682268,21.5838728775538,20.8502734816605,20.125713373153,19.4430763772796
Russian Federation,RUS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,55.199,55.3,55.167,54.664,54.822,55.454,55.35,55.727,55.609
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2.1984982050137,2.19046619232976,2.1909353521865,2.24244883430144,2.28086099658628,2.31630729613291,2.34556709244995,2.36997866838859,2.39322566941773
Rwanda,RWA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1000,940,840,770,820,770,720,730,740
Rwanda,RWA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.698,3.778,3.841,3.913,3.985,4.047,4.084,4.106,4.108
Rwanda,RWA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.53902554457242,6.40284499187885,6.24312380610605,6.05864207330886,5.89157422068653,5.73323855565952,5.57786876959881,5.43059032258402,5.29806047873026
Rwanda,RWA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,58.044,54.695,52.579,56.652,51.87,54.155,54.723,54.645,54.579
Samoa,WSM,Population growth (annual %),SP.POP.GROW,0.649190563116911,0.690847424147793,0.862068229419543,1.0262726301153,1.05329202031498,1.04941192646969,0.937123219994916,0.847318414943751,0.868555727857733
Samoa,WSM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4220,3780,3910,4060,4270,4100,4100,4120,3970
Samoa,WSM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.829,3.883,3.94,4.002,4.061,4.136,4.196,4.262,4.344
